Id,SalePrice
1644,216773.28125
1645,182771.796875
1646,156978.8125
1647,161962.453125
1648,137257.734375
1649,137617.65625
1650,132507.6875
1651,123220.5234375
1652,85692.5078125
1653,85486.7109375
1654,155823.875
1655,146165.53125
1656,149296.546875
1657,156068.234375
1658,155061.78125
1659,125546.6171875
1660,161919.359375
1661,455355.375
1662,376562.03125
1663,394683.21875
1664,542179.125
1665,301783.5
1666,336150.71875
1667,342791.34375
1668,323900.6875
1669,269035.65625
1670,336682.4375
1671,270334.5
1672,512164.6875
1673,301124.5
1674,245379.90625
1675,202264.9375
1676,212454.265625
1677,206902.28125
1678,561757.5625
1679,387672.15625
1680,321962.84375
1681,245213.46875
1682,281072.46875
1683,199471.671875
1684,174115.796875
1685,173359.015625
1686,177843.328125
1687,162868.015625
1688,189762.015625
1689,194568.328125
1690,186333.140625
1691,174864.65625
1692,242623.21875
1693,161586.03125
1694,171144.21875
1695,149606.171875
1696,289534.125
1697,150256.546875
1698,371185.0
1699,320049.5625
1700,260409.90625
1701,264948.28125
1702,254067.34375
1703,244709.296875
1704,294229.15625
1705,203635.84375
1706,537499.9375
1707,198167.015625
1708,195637.640625
1709,253505.25
1710,212863.21875
1711,248187.203125
1712,255020.890625
1713,294511.25
1714,224360.96875
1715,205108.6875
1716,174720.0625
1717,168178.234375
1718,130922.96875
1719,201664.890625
1720,228878.171875
1721,165499.5
1722,124465.09375
1723,162220.34375
1724,218655.65625
1725,239969.25
1726,194704.53125
1727,180761.3125
1728,183266.328125
1729,143220.890625
1730,164912.640625
1731,121835.21875
1732,133847.59375
1733,129715.671875
1734,134741.546875
1735,135669.234375
1736,112233.2265625
1737,384527.65625
1738,215302.53125
1739,389114.6875
1740,236282.859375
1741,201788.890625
1742,182704.09375
1743,184553.890625
1744,297333.625
1745,203416.90625
1746,184797.78125
1747,201114.296875
1748,236984.53125
1749,166861.515625
1750,144953.25
1751,236129.890625
1752,122967.0546875
1753,162474.078125
1754,195505.578125
1755,163814.78125
1756,128873.8515625
1757,121159.03125
1758,157374.09375
1759,170390.5625
1760,165986.40625
1761,161291.15625
1762,172553.46875
1763,173381.640625
1764,117281.4453125
1765,195174.140625
1766,182926.0
1767,209275.59375
1768,148331.953125
1769,170473.796875
1770,142200.375
1771,134809.296875
1772,160487.25
1773,131997.796875
1774,174348.015625
1775,136516.84375
1776,126786.7578125
1777,111384.890625
1778,141303.1875
1779,127310.9921875
1780,166029.46875
1781,133958.15625
1782,95476.0625
1783,147025.390625
1784,104875.296875
1785,133143.78125
1786,74386.4140625
1787,188201.015625
1788,65089.96484375
1789,99298.2890625
1790,70096.546875
1791,209293.390625
1792,146445.453125
1793,142011.984375
1794,145551.890625
1795,140739.78125
1796,103228.875
1797,143497.34375
1798,116569.0234375
1799,109473.96875
1800,123403.4921875
1801,126461.7734375
1802,133355.984375
1803,153915.125
1804,142383.5625
1805,135690.71875
1806,131646.5625
1807,162959.34375
1808,128549.5546875
1809,121966.1640625
1810,143100.765625
1811,89172.5
1812,108837.6171875
1813,122839.4375
1814,96268.9609375
1815,63681.3203125
1816,89351.25
1817,151456.34375
1818,178584.40625
1819,137669.828125
1820,75446.75
1821,102069.4140625
1822,172925.0
1823,67592.1796875
1824,126196.21875
1825,139789.3125
1826,113283.4140625
1827,106782.4296875
1828,133756.78125
1829,135166.578125
1830,180712.015625
1831,119163.65625
1832,107382.734375
1833,163471.90625
1834,136309.546875
1835,125420.9609375
1836,145142.234375
1837,116404.75
1838,136239.140625
1839,76491.8359375
1840,140613.234375
1841,144791.03125
1842,101736.9140625
1843,142894.921875
1844,122513.421875
1845,139938.515625
1846,156467.203125
1847,156970.71875
1848,59985.3046875
1849,112296.03125
1850,126551.2265625
1851,161610.390625
1852,130929.234375
1853,142596.296875
1854,162446.59375
1855,143207.890625
1856,213979.96875
1857,144227.359375
1858,175708.3125
1859,126390.203125
1860,171302.109375
1861,124630.0234375
1862,337020.875
1863,337020.875
1864,337020.875
1865,297004.78125
1866,323738.9375
1867,236193.5
1868,297870.625
1869,215252.640625
1870,213768.3125
1871,238410.859375
1872,172083.859375
1873,227111.296875
1874,142341.171875
1875,191407.40625
1876,192250.265625
1877,223107.8125
1878,218632.5
1879,119676.7890625
1880,126823.015625
1881,263238.75
1882,262556.15625
1883,198775.09375
1884,224246.34375
1885,234845.734375
1886,285356.03125
1887,218477.375
1888,281549.65625
1889,170098.984375
1890,134478.359375
1891,138090.03125
1892,114422.359375
1893,147541.796875
1894,138184.515625
1895,156584.21875
1896,138921.890625
1897,141802.390625
1898,114650.9296875
1899,148481.84375
1900,109180.390625
1901,169694.328125
1902,160551.859375
1903,212278.125
1904,133902.0625
1905,165399.421875
1906,135273.328125
1907,202258.109375
1908,113309.5
1909,143825.640625
1910,124896.8671875
1911,162785.390625
1912,245617.328125
1913,201285.25
1914,63707.8515625
1915,297180.1875
1916,83550.1328125
1917,256902.625
1918,145647.53125
1919,171878.734375
1920,166753.328125
1921,448038.75
1922,313130.40625
1923,211654.78125
1924,228111.0
1925,212386.953125
1926,427707.0
1927,139855.03125
1928,164767.96875
1929,125092.3125
1930,138969.53125
1931,141628.859375
1932,138533.1875
1933,200392.34375
1934,179162.859375
1935,169513.4375
1936,174800.0
1937,166518.859375
1938,174503.671875
1939,226123.296875
1940,186539.390625
1941,165635.546875
1942,181159.96875
1943,186192.59375
1944,334522.71875
1945,360058.96875
1946,180138.96875
1947,303985.0
1948,168883.328125
1949,249341.390625
1950,169887.546875
1951,264180.5
1952,234539.375
1953,168786.796875
1954,168263.6875
1955,134911.421875
1956,431782.0625
1957,161368.078125
1958,317716.28125
1959,156208.703125
1960,114545.8984375
1961,119429.0234375
1962,90905.8203125
1963,119103.2734375
1964,116601.7890625
1965,147302.984375
1966,143184.015625
1967,254520.421875
1968,400852.21875
1969,381307.90625
1970,443784.59375
1971,482094.1875
1972,372501.75
1973,263050.53125
1974,325572.34375
1975,556213.9375
1976,265319.125
1977,331483.0625
1978,360315.9375
1979,330133.28125
1980,196543.375
1981,347747.21875
1982,217700.234375
1983,200576.328125
1984,186612.171875
1985,236680.484375
1986,239941.734375
1987,179853.703125
1988,172339.234375
1989,194103.484375
1990,214734.09375
1991,206902.28125
1992,205530.875
1993,172868.671875
1994,250733.046875
1995,174625.125
1996,239326.484375
1997,309292.21875
1998,394953.875
1999,257634.03125
2000,318487.96875
2001,273299.84375
2002,241306.75
2003,256363.03125
2004,264680.4375
2005,211877.21875
2006,193291.46875
2007,247165.453125
2008,184767.984375
2009,194666.140625
2010,191124.578125
2011,131323.5625
2012,170485.828125
2013,192453.53125
2014,194657.71875
2015,197957.3125
2016,203051.34375
2017,200095.328125
2018,129553.1171875
2019,141609.84375
2020,125802.1796875
2021,114900.484375
2022,178263.171875
2023,154255.046875
2024,281450.78125
2025,337097.96875
2026,178041.953125
2027,160699.390625
2028,174146.265625
2029,168099.90625
2030,268592.0
2031,220337.546875
2032,249546.625
2033,263113.8125
2034,179826.75
2035,200840.03125
2036,193332.671875
2037,195581.875
2038,285649.65625
2039,189335.140625
2040,315896.84375
2041,262306.5
2042,201641.59375
2043,168256.09375
2044,163823.65625
2045,196466.765625
2046,161829.921875
2047,155520.140625
2048,135182.828125
2049,139991.3125
2050,164216.421875
2051,91894.7734375
2052,130878.484375
2053,149859.625
2054,80295.0703125
2055,158754.046875
2056,123303.8125
2057,137419.34375
2058,208882.484375
2059,148123.90625
2060,167468.515625
2061,193781.296875
2062,139349.1875
2063,113265.9140625
2064,145186.3125
2065,131787.734375
2066,174109.34375
2067,123344.5234375
2068,144641.140625
2069,85189.796875
2070,108206.96875
2071,100558.3515625
2072,135102.4375
2073,142027.265625
2074,171106.53125
2075,138640.203125
2076,128450.75
2077,155271.296875
2078,128547.265625
2079,147048.703125
2080,111382.5703125
2081,127810.6953125
2082,128854.390625
2083,147448.046875
2084,101820.734375
2085,124405.1875
2086,109006.546875
2087,117204.8125
2088,120602.328125
2089,74939.625
2090,141200.53125
2091,111817.578125
2092,137753.71875
2093,163650.765625
2094,118398.46875
2095,172870.046875
2096,77305.25
2097,85731.3046875
2098,177588.765625
2099,57638.18359375
2100,87117.671875
2101,143695.703125
2102,133211.796875
2103,109199.2734375
2104,150407.71875
2105,134245.4375
2106,91119.984375
2107,204579.765625
2108,119626.0546875
2109,109771.3359375
2110,144238.109375
2111,122841.8828125
2112,136188.53125
2113,127884.453125
2114,109986.828125
2115,167501.984375
2116,120210.0859375
2117,152611.78125
2118,133935.828125
2119,108187.84375
2120,102991.3984375
2121,
2122,114911.7578125
2123,82040.1171875
2124,168649.125
2125,142113.484375
2126,162281.34375
2127,174146.921875
2128,143171.078125
2129,102052.109375
2130,140049.671875
2131,94650.328125
2132,117631.390625
2133,123063.984375
2134,131665.28125
2135,81002.6875
2136,101923.6015625
2137,121054.4296875
2138,143026.921875
2139,147972.828125
2140,141088.5
2141,159216.1875
2142,124956.140625
2143,143918.828125
2144,149739.75
2145,136983.609375
2146,154476.90625
2147,191082.0
2148,140901.5625
2149,154721.484375
2150,182981.5625
2151,105077.015625
2152,176493.90625
2153,175062.9375
2154,116766.234375
2155,120860.7265625
2156,301575.09375
2157,253790.015625
2158,228609.28125
2159,190952.109375
2160,174659.984375
2161,254780.921875
2162,511149.9375
2163,340875.3125
2164,233852.34375
2165,181406.25
2166,148158.78125
2167,218814.625
2168,200693.9375
2169,200280.921875
2170,221559.375
2171,158892.75
2172,141823.21875
2173,147564.53125
2174,242162.859375
2175,285306.5
2176,308728.625
2177,250520.84375
2178,213282.796875
2179,149401.546875
2180,269000.3125
2181,195231.5
2182,233767.578125
2183,192172.84375
2184,137129.75
2185,149111.4375
2186,148002.328125
2187,146507.71875
2188,145067.328125
2189,362497.46875
2190,95307.328125
2191,92434.4609375
2192,105867.140625
2193,94200.046875
2194,85475.734375
2195,123249.78125
2196,97781.5546875
2197,122179.25
2198,147701.046875
2199,187942.734375
2200,138876.8125
2201,133036.96875
2202,178537.25
2203,155561.234375
2204,177703.78125
2205,103414.34375
2206,148832.4375
2207,198622.9375
2208,215128.0
2209,242344.734375
2210,120080.203125
2211,110733.921875
2212,103801.203125
2213,92190.84375
2214,138618.734375
2215,81146.78125
2216,152952.515625
2217,71262.7421875
2218,111843.578125
2219,95684.4296875
2220,67972.1796875
2221,300790.875
2222,274451.71875
2223,269563.96875
2224,233515.609375
2225,152901.359375
2226,210657.984375
2227,198430.34375
2228,250380.96875
2229,224243.0
2230,144331.59375
2231,196369.140625
2232,181623.078125
2233,194198.53125
2234,219465.796875
2235,230641.671875
2236,273226.59375
2237,372530.03125
2238,212428.765625
2239,117250.15625
2240,162096.78125
2241,162938.296875
2242,144464.71875
2243,141694.46875
2244,98060.7109375
2245,95050.4296875
2246,150636.296875
2247,91562.6875
2248,130703.9140625
2249,123882.96875
2250,125504.6640625
2251,133951.765625
2252,177917.59375
2253,140017.140625
2254,169560.5625
2255,182955.953125
2256,182803.25
2257,229366.5
2258,158667.625
2259,174804.5
2260,153548.171875
2261,159554.984375
2262,198979.171875
2263,343291.5625
2264,495511.15625
2265,163868.640625
2266,262159.53125
2267,360810.0625
2268,326214.34375
2269,146829.421875
2270,182006.765625
2271,217663.015625
2272,189113.484375
2273,159541.671875
2274,176547.96875
2275,184975.8125
2276,175376.703125
2277,177399.03125
2278,158355.15625
2279,135889.171875
2280,118637.2109375
2281,189490.21875
2282,211258.046875
2283,97316.6015625
2284,131353.0
2285,140322.46875
2286,127355.6796875
2287,336414.34375
2288,266181.75
2289,405280.875
2290,484104.78125
2291,327050.75
2292,431807.5625
2293,531994.5625
2294,405577.40625
2295,510083.78125
2296,286115.375
2297,318338.3125
2298,315005.59375
2299,450910.375
2300,328170.0
2301,267198.5
2302,260677.3125
2303,234257.796875
2304,248044.546875
2305,211457.5625
2306,214361.359375
2307,198189.625
2308,229682.28125
2309,274562.90625
2310,197866.828125
2311,213091.328125
2312,172161.390625
2313,177702.8125
2314,165704.859375
2315,177364.75
2316,190608.6875
2317,180786.515625
2318,172577.859375
2319,169439.46875
2320,177464.046875
2321,242110.703125
2322,181193.9375
2323,169924.28125
2324,168547.484375
2325,213447.234375
2326,163451.40625
2327,209128.09375
2328,224526.765625
2329,181820.328125
2330,186781.125
2331,402945.09375
2332,393472.40625
2333,339931.15625
2334,273519.09375
2335,238690.734375
2336,361143.21875
2337,194842.21875
2338,263903.46875
2339,209150.078125
2340,423170.625
2341,212196.921875
2342,214269.96875
2343,231640.171875
2344,233038.296875
2345,247329.78125
2346,195068.515625
2347,189365.84375
2348,214506.5
2349,175929.09375
2350,283286.125
2351,267130.21875
2352,251524.625
2353,304046.75
2354,120010.7890625
2355,138725.640625
2356,168952.0625
2357,202006.21875
2358,203977.265625
2359,137846.453125
2360,115309.6328125
2361,142744.765625
2362,270062.375
2363,137145.0625
2364,161443.9375
2365,219759.109375
2366,171681.59375
2367,205437.8125
2368,203852.515625
2369,214100.03125
2370,169893.9375
2371,185769.6875
2372,189395.6875
2373,248313.28125
2374,342878.1875
2375,204053.6875
2376,297199.96875
2377,361471.25
2378,133289.578125
2379,219149.9375
2380,157311.3125
2381,164026.6875
2382,176944.734375
2383,208514.515625
2384,239770.609375
2385,153989.890625
2386,133488.109375
2387,139480.171875
2388,104090.53125
2389,144233.640625
2390,140674.125
2391,145207.796875
2392,106038.015625
2393,164238.609375
2394,141016.953125
2395,189928.984375
2396,135366.375
2397,204429.890625
2398,126172.25
2399,75144.3984375
2400,54738.7421875
2401,115499.2734375
2402,136789.953125
2403,143083.8125
2404,158057.765625
2405,156617.390625
2406,132695.984375
2407,131661.359375
2408,140690.921875
2409,129291.2734375
2410,181008.484375
2411,120489.4140625
2412,159643.0625
2413,132178.125
2414,149562.078125
2415,146645.90625
2416,128948.25
2417,118529.1796875
2418,119031.0390625
2419,142596.515625
2420,135269.234375
2421,162693.296875
2422,122048.75
2423,122642.21875
2424,136850.4375
2425,329522.25
2426,149877.078125
2427,128826.359375
2428,140781.484375
2429,112732.9140625
2430,131035.0625
2431,138179.234375
2432,140434.25
2433,144212.671875
2434,146848.953125
2435,164151.609375
2436,90360.3359375
2437,112048.765625
2438,126721.03125
2439,119619.703125
2440,130532.3671875
2441,132781.203125
2442,106334.21875
2443,132075.828125
2444,134613.765625
2445,100604.25
2446,162056.03125
2447,199109.53125
2448,143643.640625
2449,128632.7109375
2450,151617.34375
2451,138668.484375
2452,213294.015625
2453,91118.1328125
2454,120330.0
2455,125611.8515625
2456,137689.0625
2457,123957.421875
2458,124937.59375
2459,110455.7890625
2460,141177.515625
2461,110076.1015625
2462,122757.09375
2463,125722.859375
2464,166561.0625
2465,160814.609375
2466,125442.6875
2467,153406.921875
2468,102757.4140625
2469,105533.4375
2470,188058.703125
2471,194025.078125
2472,185056.03125
2473,126445.2578125
2474,106040.265625
2475,210782.21875
2476,118504.265625
2477,128543.765625
2478,172623.5625
2479,129136.6484375
2480,137160.375
2481,120700.4453125
2482,136769.484375
2483,109961.1015625
2484,123753.7109375
2485,129824.1484375
2486,146836.78125
2487,194488.734375
2488,141032.921875
2489,163742.46875
2490,136776.25
2491,89375.6015625
2492,173055.75
2493,143601.5
2494,164817.078125
2495,101927.8828125
2496,231576.84375
2497,160922.53125
2498,117684.25
2499,92062.96875
2500,133407.046875
2501,146901.171875
2502,151955.1875
2503,102492.8359375
2504,189695.9375
2505,218292.328125
2506,257771.6875
2507,295603.6875
2508,258000.375
2509,228115.15625
2510,224297.890625
2511,181776.71875
2512,210320.046875
2513,227371.421875
2514,206722.140625
2515,144973.046875
2516,167467.0625
2517,142274.25
2518,148145.59375
2519,223374.359375
2520,205517.546875
2521,193443.515625
2522,215800.453125
2523,125049.1640625
2524,138857.734375
2525,140599.109375
2526,138925.34375
2527,108688.1953125
2528,121276.3671875
2529,145537.15625
2530,157265.859375
2531,268273.53125
2532,227235.640625
2533,208709.984375
2534,211199.71875
2535,300854.5
2536,232102.921875
2537,209581.828125
2538,180668.609375
2539,191039.421875
2540,186685.125
2541,179686.734375
2542,168198.859375
2543,148379.3125
2544,128572.609375
2545,137583.796875
2546,148283.5625
2547,143070.359375
2548,175063.109375
2549,157631.625
2550,0.0
2551,145645.453125
2552,124701.3984375
2553,94341.4765625
2554,119886.40625
2555,101375.734375
2556,115433.3671875
2557,130250.546875
2558,180956.875
2559,144031.875
2560,120366.9375
2561,92868.8046875
2562,120019.8046875
2563,123696.3203125
2564,167984.734375
2565,120812.2265625
2566,143221.15625
2567,149338.484375
2568,181780.59375
2569,200951.8125
2570,123308.5
2571,191166.53125
2572,147392.25
2573,206065.59375
2574,242588.09375
2575,141836.421875
2576,128647.7890625
2577,
2578,90443.28125
2579,65554.609375
2580,127666.2890625
2581,144030.296875
2582,141191.40625
2583,249163.0
2584,166946.40625
2585,209655.078125
2586,222430.53125
2587,188974.25
2588,126859.1953125
2589,149139.96875
2590,217802.875
2591,191468.3125
2592,217631.359375
2593,233472.296875
2594,167007.5
2595,186627.71875
2596,316352.21875
2597,198496.8125
2598,271903.5
2599,326834.75
2600,224823.421875
2601,130642.2109375
2602,86704.8359375
2603,95815.6171875
2604,81169.421875
2605,90815.0859375
2606,160960.65625
2607,210794.9375
2608,227726.34375
2609,168172.59375
2610,109960.34375
2611,162537.171875
2612,148405.828125
2613,127478.359375
2614,121396.7578125
2615,161182.6875
2616,144676.6875
2617,200817.828125
2618,246163.046875
2619,172892.84375
2620,177906.71875
2621,169562.09375
2622,186682.03125
2623,230352.828125
2624,304465.0625
2625,312912.71875
2626,160897.484375
2627,153547.921875
2628,376433.625
2629,530412.5625
2630,299260.46875
2631,418555.21875
2632,382108.1875
2633,268293.8125
2634,381860.03125
2635,152696.71875
2636,193259.484375
2637,166698.359375
2638,259157.890625
2639,180401.71875
2640,148219.96875
2641,114089.5859375
2642,214226.53125
2643,100655.1015625
2644,151158.296875
2645,93843.328125
2646,85251.1875
2647,111616.09375
2648,148735.640625
2649,138480.71875
2650,127367.9765625
2651,149373.1875
2652,398667.1875
2653,259496.53125
2654,241873.046875
2655,372518.90625
2656,288820.96875
2657,326081.0625
2658,287188.4375
2659,290819.84375
2660,332479.71875
2661,324358.875
2662,355501.25
2663,272386.8125
2664,259237.96875
2665,297526.84375
2666,258291.359375
2667,170369.96875
2668,174084.21875
2669,181442.703125
2670,283297.4375
2671,174429.671875
2672,189175.421875
2673,207362.65625
2674,208996.671875
2675,168472.65625
2676,186276.359375
2677,196752.609375
2678,261764.4375
2679,275997.65625
2680,278047.84375
2681,408003.46875
2682,328504.6875
2683,474755.78125
2684,307814.6875
2685,318499.65625
2686,244888.28125
2687,302637.5625
2688,206732.78125
2689,185960.109375
2690,466926.21875
2691,199215.828125
2692,129358.8984375
2693,195542.0625
2694,128226.328125
2695,191938.109375
2696,180566.09375
2697,199981.828125
2698,199853.6875
2699,198442.921875
2700,168673.59375
2701,160294.84375
2702,131150.890625
2703,116260.9609375
2704,156048.125
2705,125713.46875
2706,111759.9609375
2707,131244.671875
2708,128516.2890625
2709,109041.3125
2710,126942.234375
2711,232707.578125
2712,388868.5
2713,171465.125
2714,149214.9375
2715,181322.96875
2716,141462.390625
2717,185331.453125
2718,230352.921875
2719,156330.765625
2720,162325.28125
2721,139536.75
2722,172267.46875
2723,146049.375
2724,129228.46875
2725,132847.125
2726,152496.59375
2727,194338.796875
2728,160644.84375
2729,152393.65625
2730,148923.78125
2731,130420.140625
2732,125984.859375
2733,163310.75
2734,154501.15625
2735,145668.640625
2736,146202.921875
2737,119232.734375
2738,146680.625
2739,160526.921875
2740,123186.3984375
2741,152243.265625
2742,159000.0625
2743,158550.21875
2744,149838.84375
2745,143770.265625
2746,132719.171875
2747,125326.71875
2748,115633.875
2749,137017.5625
2750,122377.3671875
2751,125014.34375
2752,214806.34375
2753,154293.421875
2754,312845.0625
2755,132433.0625
2756,93514.5390625
2757,85737.90625
2758,68892.6875
2759,172673.8125
2760,162639.453125
2761,148418.25
2762,147885.09375
2763,200195.046875
2764,132358.625
2765,175515.671875
2766,158394.40625
2767,93407.7578125
2768,147508.28125
2769,135937.53125
2770,144778.375
2771,119278.859375
2772,121871.0234375
2773,200761.34375
2774,142330.296875
2775,143640.484375
2776,144007.375
2777,144391.296875
2778,102663.640625
2779,189817.390625
2780,118152.9453125
2781,94634.0625
2782,86674.4140625
2783,106126.8125
2784,131711.21875
2785,163747.546875
2786,64603.625
2787,118070.453125
2788,103681.6796875
2789,165529.875
2790,94355.59375
2791,129131.7734375
2792,87592.7890625
2793,143538.890625
2794,117139.21875
2795,113929.0703125
2796,96171.4921875
2797,193308.5625
2798,122167.0078125
2799,111098.2421875
2800,78560.8515625
2801,120972.1875
2802,126122.3671875
2803,148587.328125
2804,129200.9609375
2805,95513.53125
2806,95573.078125
2807,147922.0625
2808,147532.1875
2809,126001.25
2810,133263.140625
2811,162079.140625
2812,149896.609375
2813,161409.421875
2814,151573.4375
2815,105064.453125
2816,196995.65625
2817,141063.328125
2818,133976.96875
2819,170986.515625
2820,166944.3125
2821,121986.2578125
2822,189200.34375
2823,475458.75
2824,203805.71875
2825,126710.46875
2826,124636.21875
2827,140489.03125
2828,263157.375
2829,201873.28125
2830,245742.421875
2831,179041.171875
2832,276942.59375
2833,271963.0
2834,214644.046875
2835,228560.703125
2836,191195.546875
2837,171767.90625
2838,143902.515625
2839,189296.875
2840,192887.71875
2841,205369.265625
2842,223200.03125
2843,141346.4375
2844,160202.03125
2845,121086.3203125
2846,207814.578125
2847,195089.90625
2848,201139.703125
2849,207798.9375
2850,281148.9375
2851,225071.28125
2852,218624.4375
2853,242631.1875
2854,149937.8125
2855,209542.125
2856,201323.40625
2857,190366.859375
2858,202206.1875
2859,140827.9375
2860,124259.2109375
2861,140184.09375
2862,208254.265625
2863,128165.8046875
2864,241748.296875
2865,143864.21875
2866,180444.625
2867,91525.34375
2868,126710.421875
2869,123911.4921875
2870,165014.078125
2871,83713.359375
2872,53139.0078125
2873,100181.5
2874,136801.25
2875,136502.703125
2876,146506.296875
2877,149627.078125
2878,148084.65625
2879,146837.046875
2880,116656.4921875
2881,143824.703125
2882,154060.890625
2883,174028.484375
2884,169313.3125
2885,158494.859375
2886,220864.234375
2887,120402.3203125
2888,148516.46875
2889,61696.890625
2890,88663.8046875
2891,151405.4375
2892,66154.25
2893,83809.1015625
2894,70751.3515625
2895,291926.625
2896,265037.09375
2897,182710.40625
2898,150022.84375
2899,205184.28125
2900,150252.796875
2901,185105.1875
2902,184907.59375
2903,309574.5
2904,360389.59375
2905,113740.5859375
2906,202758.171875
2907,124676.34375
2908,121513.328125
2909,145082.390625
2910,77952.578125
2911,86704.8359375
2912,150243.03125
2913,93206.5078125
2914,66967.953125
2915,70523.03125
2916,88770.4375
2917,179788.5
2918,113336.6171875
2919,225607.75
