Id,SalePrice
481,32.6
482,37.4
483,15.5
484,16.4
485,13.25
486,14.7
487,15.6
488,17.5
489,16.0
490,8.6
491,11.5
492,13.3
493,17.2785
494,15.5
495,9.13
496,3.49
497,43.0
498,18.4
499,13.0
500,12.0
501,11.3
502,22.67
503,14.0
504,28.9
505,14.7
506,12.45
507,21.5
508,20.83
509,16.1
510,12.45
511,16.49
512,20.2665
513,12.99
514,13.4
515,9.65
516,40.2861
517,15.8
518,26.5
519,21.1
520,23.4
521,10.625
522,15.0
523,15.9
524,18.475
525,31.575
526,17.6
527,13.2
528,44.6261
529,8.6
530,20.0624
531,17.5
532,12.8
533,10.75
534,3.93
535,17.8
536,10.75
537,18.8
538,11.125
539,15.8
540,27.2
541,31.5
542,24.8
543,21.325
544,13.3
545,17.9665
546,22.9
547,21.0
548,12.95
549,12.5
550,26.3
551,14.0
552,11.25
553,25.55
554,10.8
555,28.4
556,11.3
557,14.1
558,10.8
559,17.5
560,23.4
561,12.15
562,17.0
563,10.8
564,18.5
565,26.8
566,12.8
567,32.5
568,21.4
569,31.66
570,13.596
571,14.26
572,12.0
573,22.45
574,17.0
575,13.9
576,11.85
577,14.5
578,16.45
579,14.6
580,13.15
581,18.19
582,25.3293
583,11.85
584,32.5
585,13.3
586,36.99
587,13.0
588,13.7
589,14.3
590,7.95
591,18.59
592,45.195
593,13.8
594,14.0
595,11.0
596,31.9
597,11.4504
598,19.4201
599,21.75
600,15.1
601,27.5
602,14.1
603,22.0
604,15.1
605,22.1
606,20.5
607,15.2
608,22.5
609,35.91
610,11.85
611,31.3
612,14.8
613,26.15
614,14.7
615,7.55
616,13.75
617,18.32
618,10.55
619,31.4813
620,30.5
621,6.7
622,24.0
623,13.5
624,16.85
625,16.515
626,16.0
627,13.99
628,15.3
629,13.5
630,16.85
631,12.4
632,20.95
633,8.25
634,13.94
635,14.4
636,20.0
637,6.0
638,9.3
639,8.5
640,26.4561
641,27.4
642,22.6
643,34.5
644,15.2
645,37.0878
646,14.325
647,9.83
648,15.5
649,15.5
650,8.45
651,20.595
652,10.8
653,19.1
654,13.5
655,35.0
656,8.8
657,14.55
658,14.9
659,9.75
660,16.7
661,19.79
662,40.2
663,11.0
664,13.75
665,42.3
666,23.05
667,12.9
668,19.35
669,16.8
670,13.75
671,17.35
672,10.36
673,16.5
674,25.75
675,14.0
676,14.85
677,8.7
678,10.95
679,37.25
680,12.85
681,14.3
682,15.9434
683,17.3
684,28.5
685,22.1
686,20.75
687,22.7875
688,14.88
689,39.2
690,19.47
691,14.1
692,75.5
693,33.5
694,10.848
695,14.15
696,17.6
697,8.9
698,12.35
699,13.85
700,19.6
701,31.25
702,14.0
703,36.1919
704,14.0
705,21.3
706,5.5
707,30.2
708,25.4
709,17.954
710,10.99
711,5.2
712,10.2776
713,18.9
714,12.9
715,13.05
716,16.5
717,15.95
718,15.7
719,34.1
720,12.85
721,27.5
722,14.3
723,12.45
724,13.5
725,32.0
726,12.05
727,22.2
728,19.45
729,11.0
730,10.3
731,23.65
732,18.75
733,22.25
734,13.14
735,10.8
736,16.3
737,9.35
738,23.99
739,17.9
740,19.0
741,13.2
742,14.2
743,17.9
744,17.5
745,18.0
746,29.98
747,23.6
748,26.5979
749,26.04
750,9.8
751,9.65
752,16.2
753,21.7
754,27.55
755,15.6
756,17.25
757,21.2
758,15.89
759,17.94
760,29.0
761,12.75
762,10.0
763,21.52
764,33.7
765,27.0
766,26.4132
767,19.65
768,16.0
769,21.6837
770,53.8
771,13.49
772,10.2
773,10.7
774,11.45
775,39.5
776,16.2
777,22.15
778,14.25
779,14.4
780,13.5
781,17.6
782,17.59
783,18.71
784,16.55
785,12.8
786,16.15
787,13.9
788,23.3
789,10.79
790,18.75
791,16.02
792,14.68
793,26.979
794,22.5
795,19.45
796,17.1
797,14.35
798,11.0
799,48.5
800,17.5
801,20.0
802,10.99
803,18.9
804,58.2933
805,11.8
806,22.768
807,13.55
808,22.35
809,15.995
810,10.6
811,18.1
812,14.45
813,5.5993
814,15.79
815,11.6
816,22.49
817,13.7
818,27.1
819,15.5
820,22.4
821,18.3
822,9.3
823,22.5
824,13.95
825,23.26
826,38.5
827,10.95
828,18.9
829,18.5
830,14.74
831,16.6
832,15.1
833,23.7
834,16.7
835,13.995
836,12.8
837,15.35
838,10.0
839,14.4
840,13.05
841,14.0
842,15.75
843,17.49
844,14.1
845,15.39
846,17.1
847,21.3
848,13.35
849,24.0
850,18.7
851,13.15
852,21.5
853,16.4
854,15.8
855,17.0
856,12.7
857,14.7
858,17.4
859,15.2
860,25.0
861,18.995
862,13.15
863,15.2
864,13.25
865,25.058
866,14.85
867,24.89
868,12.9
869,16.9
870,23.6
871,10.95
872,20.05
873,11.6
874,13.3
875,6.65
876,30.3477
877,13.225
878,35.0
879,14.8
880,13.65
881,15.7
882,18.75
883,17.8
884,11.85
885,10.0
886,32.89
887,14.5
888,13.55
889,26.8
890,14.95
891,12.29
892,17.25
893,15.45
894,16.5
895,11.8858
896,14.0
897,10.65
898,14.2953
899,61.1657
900,13.5
901,11.0
902,15.3
903,18.0
904,24.0
905,12.55
906,12.8
907,25.5
908,25.0
909,13.1
910,17.4
911,15.43
912,14.35
913,8.8
914,14.5
915,17.3733
916,7.5
917,3.5311
918,13.5
919,23.8
920,17.65
921,20.1
922,14.59
923,16.999
924,19.3
925,20.75
926,17.5
927,28.5
928,17.6
929,23.65
930,22.2
931,20.1
932,11.75
933,32.0
934,19.0
935,24.2
936,7.99
937,18.49
938,25.3
939,23.9799
940,24.44
941,15.09
942,21.4
943,15.0
944,14.3
945,13.75
946,12.49
947,14.3
948,27.0
949,19.25
950,19.75
951,12.9
952,11.99
953,13.39
954,17.2
955,12.75
956,14.5
957,12.4
958,13.2
959,18.5
960,15.5
961,11.65
962,27.2
963,15.5
964,23.9
965,21.49
966,17.89
967,16.0
968,13.5
969,3.79
970,14.0
971,13.5
972,17.3
973,9.95
974,18.2
975,16.75
976,16.5
977,8.55
978,19.99
979,11.0
980,13.9
981,17.84
982,33.6
983,15.9895
984,25.59
985,12.6
986,12.5
987,11.7
988,39.5192
989,19.5
990,19.7
991,34.8
992,16.8
993,18.7
994,17.39
995,33.75
996,12.16
997,13.65
998,18.5
999,9.1
1000,20.6
1001,8.2
1002,8.6
1003,23.2
1004,13.6905
1005,18.1
1006,14.99
1007,16.35
1008,8.8
1009,24.0
1010,10.2
1011,13.5
1012,10.0
1013,16.5
1014,8.5
1015,11.92
1016,22.7
1017,20.3
1018,18.75
1019,16.0
1020,21.349
1021,17.6
1022,19.4
1023,8.7
1024,19.1
1025,28.7
1026,11.25
1027,16.75
1028,29.3077
1029,10.5
1030,11.8
1031,16.0
1032,19.7
1033,31.0
1034,23.0
1035,11.975
1036,8.4
1037,31.55
1038,28.7
1039,9.7
1040,8.0
1041,15.5
1042,17.3
1043,19.6
1044,26.228
1045,27.8
1046,13.96
1047,55.6581
1048,14.5
1049,11.5
1050,8.49
1051,17.6485
1052,20.0141
1053,16.5
1054,14.45
1055,25.5
1056,18.0
1057,18.585
1058,24.8
1059,33.5
1060,22.0
1061,21.35
1062,8.1
1063,9.0
1064,11.05
1065,15.4
1066,32.8
1067,17.8
1068,16.79
1069,15.14
1070,13.5
1071,13.5
1072,15.4
1073,9.15
1074,15.95
1075,19.4
1076,21.95
1077,17.0
1078,13.88
1079,15.59
1080,12.6
1081,14.5
1082,13.3
1083,19.2
1084,16.0
1085,18.75
1086,14.7
1087,8.35
1088,25.2
1089,13.75
1090,19.7
1091,9.29
1092,16.0
1093,13.65
1094,14.6
1095,12.9
1096,17.6432
1097,12.7
1098,17.0
1099,12.8
1100,15.7
1101,6.0
1102,11.95
1103,13.5
1104,15.95
1105,10.6
1106,32.5
1107,17.99
1108,27.4725
1109,18.1
1110,28.0
1111,18.8
1112,20.5
1113,12.99
1114,13.45
1115,11.7
1116,31.8
1117,18.41
1118,13.0
1119,14.0
1120,13.37
1121,11.84
1122,21.29
1123,11.2
1124,11.8
1125,16.39
1126,11.5
1127,17.4
1128,25.9
1129,21.5
1130,14.0
1131,13.5
1132,9.35
1133,11.75
1134,23.95
1135,16.9
1136,10.2
1137,11.9
1138,9.4
1139,19.6
1140,14.4
1141,13.9
1142,19.75
1143,42.487
1144,8.0
1145,8.0
1146,14.9
1147,18.0
1148,17.45
1149,11.69
1150,14.3
1151,12.4
1152,14.99
1153,23.0
1154,12.05
1155,20.18
1156,21.8
1157,17.99
1158,23.0
1159,23.5128
1160,18.5
1161,14.6
1162,22.4
1163,12.9
1164,10.8959
1165,19.4
1166,23.317
1167,24.535
1168,17.3
1169,23.5
1170,62.5
1171,17.1
1172,16.3
1173,17.19
1174,20.05
1175,23.9
1176,28.5
1177,11.95
1178,11.5
1179,15.49
1180,9.3
1181,25.0
1182,39.25
1183,74.5
1184,12.0
1185,18.67
1186,10.49
1187,9.5
1188,26.2
1189,19.5
1190,18.9
1191,16.8
1192,17.4
1193,12.5
1194,16.5
1195,15.8
1196,17.6
1197,21.921
1198,14.4
1199,17.8
1200,14.8
1201,11.605
1202,19.79
1203,11.7
1204,21.3
1205,15.35
1206,27.19
1207,10.7
1208,20.0
1209,14.0
1210,29.0
1211,18.9
1212,16.4
1213,11.3
1214,14.5
1215,13.45
1216,12.5
1217,11.2
1218,22.9456
1219,8.05
1220,9.15
1221,11.5
1222,13.4
1223,14.3
1224,13.79
1225,18.4
1226,14.5
1227,21.4
1228,14.7
1229,36.7294
1230,12.7
1231,19.0
1232,13.25
1233,10.18
1234,14.2
1235,13.0
1236,13.8887
1237,17.55
1238,19.5
1239,14.25
1240,26.59
1241,22.49
1242,24.8328
1243,17.0
1244,46.5
1245,23.0
1246,17.8
1247,18.65
1248,16.99
1249,12.95
1250,11.9
1251,24.4
1252,17.175
1253,13.0
1254,29.4
1255,16.54
1256,12.75
1257,30.15
1258,9.99
1259,19.0
1260,15.1
1261,18.1
1262,12.89
1263,16.15
1264,18.05
1265,18.1
1266,18.39
1267,12.2
1268,37.85
1269,38.1
1270,14.4
1271,26.0
1272,18.575
1273,13.7
1274,17.7
1275,13.9
1276,13.7
1277,16.2
1278,19.79
1279,23.7
1280,6.84
1281,22.7
1282,18.0
1283,15.05
1284,13.9
1285,16.9
1286,13.25
1287,14.3
1288,19.0
1289,27.8
1290,28.1
1291,18.05
1292,11.95
1293,10.75
1294,16.29
1295,11.5
1296,13.85
1297,15.5
1298,14.0
1299,16.0
1300,15.4
1301,22.5
1302,17.75
1303,29.0
1304,23.2
1305,13.0
1306,32.5
1307,20.25
1308,13.8
1309,14.7
1310,17.92
1311,33.5
1312,20.3
1313,30.2
1314,33.3168
1315,11.9
1316,20.69
1317,29.5493
1318,20.89
1319,27.5
1320,11.1
1321,15.65
1322,7.25
1323,19.0
1324,8.25
1325,14.7
1326,5.5
1327,7.9
1328,13.05
1329,25.6
1330,17.65
1331,22.7
1332,13.25
1333,10.0
1334,12.55
1335,12.5
1336,16.79
1337,13.5
1338,5.25
1339,20.0
1340,12.85
1341,12.3
1342,15.5
1343,22.85
1344,17.7
1345,15.5835
1346,10.85
1347,26.25
1348,28.3463
1349,21.5
1350,12.2
1351,20.0
1352,17.1
1353,13.49
1354,41.0
1355,23.5
1356,17.0
1357,11.0
1358,14.99
1359,17.75
1360,31.5
1361,18.9
1362,26.0
1363,10.49
1364,15.6932
1365,14.4152
1366,21.6
1367,19.3
1368,12.7
1369,14.4
1370,23.2
1371,10.5
1372,16.55
1373,27.43
1374,46.65
1375,25.0
1376,23.9
1377,9.1
1378,11.7
1379,8.3
1380,16.75
1381,5.85
1382,23.75
1383,15.7
1384,11.2
1385,10.5
1386,12.55
1387,25.0
1388,13.6
1389,37.75
1390,13.1
1391,23.5
1392,12.4
1393,12.3
1394,16.3
1395,24.6578
1396,28.1213
1397,16.0
1398,13.75
1399,13.8
1400,13.745
1401,12.0
1402,19.3
1403,19.3879
1404,28.2922
1405,10.5
1406,27.5
1407,13.3
1408,11.2
1409,12.55
1410,21.5
1411,23.0
1412,14.0
1413,9.0
1414,25.7
1415,20.7
1416,17.59
1417,12.25
1418,34.0
1419,12.4
1420,22.3
1421,17.99
1422,12.75
1423,13.65
1424,27.497
1425,14.4
1426,14.2
1427,27.1
1428,14.0
1429,11.9
1430,18.29
1431,19.214
1432,14.375
1433,6.45
1434,18.65
1435,16.0
1436,17.4
1437,12.05
1438,39.4617
1439,14.97
1440,19.7
1441,19.1
1442,14.93
1443,31.0
1444,12.1
1445,17.96
1446,12.9
1447,15.79
1448,24.0
1449,11.2
1450,9.2
1451,13.6
1452,28.709
1453,14.5
1454,8.45
1455,18.5
1456,17.5
1457,21.0
1458,26.65
1459,14.2125
1460,14.75
